transaction_id,date,time,day_of_week,is_weekend,product_id,product_name,category,sub_category,brand,store_section,quantity,unit_price,unit_cost,discount_pct,discount_amount,line_total,gross_profit,payment_method
3758B0AF,2026-01-02,08:22:55,Friday,No,P020,Dark Chocolate 70% 100g,Snacks,Chocolate,Amano,Snacks Aisle,1,95.0,58.0,0.0,0.0,95.0,37.0,UPI
8E75F207,2026-01-02,08:49:50,Friday,No,P033,Zip-lock Bags 30pk,Household,Storage,Ziploc,Household,1,95.0,58.0,8.4,7.98,87.02,29.02,UPI
136B12C6,2026-01-02,08:54:33,Friday,No,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,1,85.0,52.0,0.0,0.0,85.0,33.0,UPI
67593566,2026-01-02,09:36:13,Friday,No,P014,Green Tea 20 bags,Beverages,Tea,Tetley,Dry Goods,1,120.0,75.0,0.0,0.0,120.0,45.0,Cash
67593566,2026-01-02,09:36:13,Friday,No,P015,Energy Drink 250ml,Beverages,Energy,Monster,Beverages Aisle,1,115.0,72.0,0.0,0.0,115.0,43.0,Cash
67593566,2026-01-02,09:36:13,Friday,No,P022,Rice Crackers 150g,Snacks,Crackers,Bingo,Snacks Aisle,1,55.0,33.0,0.0,0.0,55.0,22.0,Cash
D3B585A0,2026-01-02,09:42:25,Friday,No,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,1,28.0,20.0,0.0,0.0,28.0,8.0,Cash
D3B585A0,2026-01-02,09:42:25,Friday,No,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,1,95.0,68.0,0.0,0.0,95.0,27.0,Cash
D3B585A0,2026-01-02,09:42:25,Friday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,7.8,38.92,460.08,260.08,Cash
2717CE73,2026-01-02,10:38:30,Friday,No,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,9.9,6.43,58.57,20.57,Card
2717CE73,2026-01-02,10:38:30,Friday,No,P007,Sourdough Bread 400g,Bakery,Bread,Modern,Bakery Shelf,1,65.0,40.0,0.0,0.0,65.0,25.0,Card
2717CE73,2026-01-02,10:38:30,Friday,No,P022,Rice Crackers 150g,Snacks,Crackers,Bingo,Snacks Aisle,1,55.0,33.0,3.9,2.15,52.85,19.85,Card
2717CE73,2026-01-02,10:38:30,Friday,No,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,1,95.0,68.0,6.8,6.46,88.54,20.54,Card
2717CE73,2026-01-02,10:38:30,Friday,No,P033,Zip-lock Bags 30pk,Household,Storage,Ziploc,Household,1,95.0,58.0,0.0,0.0,95.0,37.0,Card
6C139976,2026-01-02,10:40:38,Friday,No,P022,Rice Crackers 150g,Snacks,Crackers,Bingo,Snacks Aisle,1,55.0,33.0,0.0,0.0,55.0,22.0,Wallet
84CA5E03,2026-01-02,12:06:53,Friday,No,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,1,60.0,38.0,0.0,0.0,60.0,22.0,Cash
248A872C,2026-01-02,12:11:16,Friday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,0.0,0.0,499.0,299.0,Cash
248A872C,2026-01-02,12:11:16,Friday,No,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,1,60.0,38.0,0.0,0.0,60.0,22.0,Cash
248A872C,2026-01-02,12:11:16,Friday,No,P005,Butter 100g,Dairy,Butter,Amul,Refrigerated,1,55.0,40.0,0.0,0.0,55.0,15.0,Cash
E9E2D743,2026-01-02,12:13:49,Friday,No,P021,Popcorn Caramel 100g,Snacks,Popcorn,Act II,Snacks Aisle,1,45.0,27.0,0.0,0.0,45.0,18.0,Cash
B038B46B,2026-01-02,12:35:43,Friday,No,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,1,55.0,35.0,0.0,0.0,55.0,20.0,Card
D8571DE7,2026-01-02,12:37:23,Friday,No,P028,Hand Cream 50ml,Personal Care,Skincare,Vaseline,Personal Care,1,95.0,58.0,0.0,0.0,95.0,37.0,Card
D8571DE7,2026-01-02,12:37:23,Friday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.0,0.0,95.0,43.0,Card
6D4CB727,2026-01-02,13:04:19,Friday,No,P024,Bananas 6pk,Produce,Fruit,Local,Produce,1,40.0,22.0,0.8,0.32,39.68,17.68,Card
0CE21643,2026-01-02,13:22:36,Friday,No,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,2,28.0,20.0,9.7,5.43,50.57,10.57,Cash
0CE21643,2026-01-02,13:22:36,Friday,No,P026,Cherry Tomatoes 250g,Produce,Vegetables,Local,Produce,1,60.0,35.0,7.5,4.5,55.5,20.5,Cash
0CE21643,2026-01-02,13:22:36,Friday,No,P018,Archi POPs Chips 4pk,Snacks,Chips,Archi POP's,Snacks Aisle,1,120.0,72.0,2.3,2.76,117.24,45.24,Cash
86347043,2026-01-02,13:29:25,Friday,No,P028,Hand Cream 50ml,Personal Care,Skincare,Vaseline,Personal Care,1,95.0,58.0,6.9,6.55,88.45,30.45,Card
8AA05B79,2026-01-02,13:50:25,Friday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,0.0,0.0,75.0,29.0,Cash
8AA05B79,2026-01-02,13:50:25,Friday,No,P024,Bananas 6pk,Produce,Fruit,Local,Produce,1,40.0,22.0,9.4,3.76,36.24,14.24,Cash
6A271431,2026-01-02,14:15:33,Friday,No,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,1,60.0,38.0,3.8,2.28,57.72,19.72,Card
6A271431,2026-01-02,14:15:33,Friday,No,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,1,85.0,52.0,0.0,0.0,85.0,33.0,Card
6A271431,2026-01-02,14:15:33,Friday,No,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,1,95.0,68.0,0.0,0.0,95.0,27.0,Card
FA48F5B7,2026-01-02,14:17:13,Friday,No,P028,Hand Cream 50ml,Personal Care,Skincare,Vaseline,Personal Care,1,95.0,58.0,0.0,0.0,95.0,37.0,UPI
9C2B6695,2026-01-02,14:29:35,Friday,No,P033,Zip-lock Bags 30pk,Household,Storage,Ziploc,Household,1,95.0,58.0,1.4,1.33,93.67,35.67,Cash
708DB423,2026-01-02,14:59:56,Friday,No,P021,Popcorn Caramel 100g,Snacks,Popcorn,Act II,Snacks Aisle,1,45.0,27.0,0.0,0.0,45.0,18.0,UPI
708DB423,2026-01-02,14:59:56,Friday,No,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,1,55.0,35.0,5.9,3.25,51.75,16.75,UPI
4F3BB5D5,2026-01-02,15:05:53,Friday,No,P024,Bananas 6pk,Produce,Fruit,Local,Produce,1,40.0,22.0,0.0,0.0,40.0,18.0,Cash
4F3BB5D5,2026-01-02,15:05:53,Friday,No,P009,Butter Croissant 4pk,Bakery,Pastry,La Boulange,Bakery Shelf,1,90.0,58.0,0.0,0.0,90.0,32.0,Cash
A695E5BA,2026-01-02,15:07:33,Friday,No,P023,Roasted Peanuts 200g,Snacks,Nuts,Farmley,Snacks Aisle,1,75.0,46.0,0.0,0.0,75.0,29.0,Card
A695E5BA,2026-01-02,15:07:33,Friday,No,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,1,55.0,35.0,6.6,3.63,51.37,16.37,Card
A695E5BA,2026-01-02,15:07:33,Friday,No,P016,Coconut Water 330ml,Beverages,Water,Raw Pressery,Refrigerated,2,70.0,44.0,0.0,0.0,140.0,52.0,Card
A695E5BA,2026-01-02,15:07:33,Friday,No,P007,Sourdough Bread 400g,Bakery,Bread,Modern,Bakery Shelf,1,65.0,40.0,7.6,4.94,60.06,20.06,Card
D696718B,2026-01-02,15:27:11,Friday,No,P015,Energy Drink 250ml,Beverages,Energy,Monster,Beverages Aisle,1,115.0,72.0,0.0,0.0,115.0,43.0,Cash
D696718B,2026-01-02,15:27:11,Friday,No,P033,Zip-lock Bags 30pk,Household,Storage,Ziploc,Household,1,95.0,58.0,0.0,0.0,95.0,37.0,Cash
CAC1D6BA,2026-01-02,16:24:29,Friday,No,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,2.8,11.06,383.94,203.94,Card
CAC1D6BA,2026-01-02,16:24:29,Friday,No,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,2.2,1.21,53.79,21.79,Card
CAC1D6BA,2026-01-02,16:24:29,Friday,No,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,1,55.0,35.0,0.0,0.0,55.0,20.0,Card
CAC1D6BA,2026-01-02,16:24:29,Friday,No,P007,Sourdough Bread 400g,Bakery,Bread,Modern,Bakery Shelf,1,65.0,40.0,3.7,2.4,62.6,22.6,Card
302189AE,2026-01-02,16:28:58,Friday,No,P028,Hand Cream 50ml,Personal Care,Skincare,Vaseline,Personal Care,1,95.0,58.0,0.0,0.0,95.0,37.0,Cash
302189AE,2026-01-02,16:28:58,Friday,No,P032,Paper Towels 2pk,Household,Paper,Bounty,Household,1,75.0,46.0,0.0,0.0,75.0,29.0,Cash
302189AE,2026-01-02,16:28:58,Friday,No,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,1,95.0,68.0,4.0,3.8,91.2,23.2,Cash
302189AE,2026-01-02,16:28:58,Friday,No,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,0.4,0.34,84.66,32.66,Cash
302189AE,2026-01-02,16:28:58,Friday,No,P023,Roasted Peanuts 200g,Snacks,Nuts,Farmley,Snacks Aisle,1,75.0,46.0,0.0,0.0,75.0,29.0,Cash
A554EDC3,2026-01-02,16:32:50,Friday,No,P025,Baby Spinach 150g,Produce,Leafy Green,Local,Produce,1,45.0,25.0,0.0,0.0,45.0,20.0,Wallet
A554EDC3,2026-01-02,16:32:50,Friday,No,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,3.6,3.06,81.94,29.94,Wallet
CB5C4192,2026-01-02,17:01:48,Friday,No,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,1,85.0,60.0,1.8,1.53,83.47,23.47,UPI
55B109D1,2026-01-02,17:05:56,Friday,No,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,1,80.0,55.0,4.9,3.92,76.08,21.08,Cash
47368D8D,2026-01-02,17:09:58,Friday,No,P026,Cherry Tomatoes 250g,Produce,Vegetables,Local,Produce,1,60.0,35.0,6.7,4.02,55.98,20.98,Card
47368D8D,2026-01-02,17:09:58,Friday,No,P009,Butter Croissant 4pk,Bakery,Pastry,La Boulange,Bakery Shelf,1,90.0,58.0,7.4,6.66,83.34,25.34,Card
47368D8D,2026-01-02,17:09:58,Friday,No,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,1,95.0,68.0,4.2,3.99,91.01,23.01,Card
47368D8D,2026-01-02,17:09:58,Friday,No,P020,Dark Chocolate 70% 100g,Snacks,Chocolate,Amano,Snacks Aisle,1,95.0,58.0,0.0,0.0,95.0,37.0,Card
47368D8D,2026-01-02,17:09:58,Friday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.0,0.0,95.0,43.0,Card
BCAA9B7A,2026-01-02,17:18:02,Friday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,6.6,4.95,70.05,24.05,Cash
BCAA9B7A,2026-01-02,17:18:02,Friday,No,P005,Butter 100g,Dairy,Butter,Amul,Refrigerated,1,55.0,40.0,4.3,2.37,52.63,12.63,Cash
BCAA9B7A,2026-01-02,17:18:02,Friday,No,P015,Energy Drink 250ml,Beverages,Energy,Monster,Beverages Aisle,1,115.0,72.0,8.3,9.55,105.45,33.45,Cash
87ADBDAB,2026-01-02,17:18:29,Friday,No,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,1,60.0,38.0,0.0,0.0,60.0,22.0,Card
87ADBDAB,2026-01-02,17:18:29,Friday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.0,0.0,95.0,43.0,Card
B4A4E47C,2026-01-02,17:39:47,Friday,No,P014,Green Tea 20 bags,Beverages,Tea,Tetley,Dry Goods,2,120.0,75.0,0.0,0.0,240.0,90.0,Cash
B4A4E47C,2026-01-02,17:39:47,Friday,No,P017,Almond Milk 1L,Beverages,Plant Milk,Epigamia,Refrigerated,1,130.0,85.0,0.0,0.0,130.0,45.0,Cash
B4A4E47C,2026-01-02,17:39:47,Friday,No,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,1,95.0,68.0,0.0,0.0,95.0,27.0,Cash
436C14BA,2026-01-02,17:42:31,Friday,No,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,0.0,0.0,85.0,33.0,UPI
436C14BA,2026-01-02,17:42:31,Friday,No,P023,Roasted Peanuts 200g,Snacks,Nuts,Farmley,Snacks Aisle,1,75.0,46.0,8.7,6.53,68.47,22.47,UPI
850C2225,2026-01-02,18:02:26,Friday,No,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,0.0,0.0,65.0,27.0,Card
850C2225,2026-01-02,18:02:26,Friday,No,P019,Trail Mix 250g,Snacks,Nuts,Happilo,Snacks Aisle,1,180.0,110.0,0.0,0.0,180.0,70.0,Card
850C2225,2026-01-02,18:02:26,Friday,No,P015,Energy Drink 250ml,Beverages,Energy,Monster,Beverages Aisle,2,115.0,72.0,3.7,8.51,221.49,77.49,Card
002A6DBD,2026-01-02,18:09:09,Friday,No,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,1,95.0,68.0,6.1,5.79,89.21,21.21,UPI
002A6DBD,2026-01-02,18:09:09,Friday,No,P016,Coconut Water 330ml,Beverages,Water,Raw Pressery,Refrigerated,1,70.0,44.0,0.0,0.0,70.0,26.0,UPI
002A6DBD,2026-01-02,18:09:09,Friday,No,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,1,60.0,38.0,0.0,0.0,60.0,22.0,UPI
002A6DBD,2026-01-02,18:09:09,Friday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,3.1,2.94,92.06,40.06,UPI
4C0DCDC5,2026-01-02,18:19:50,Friday,No,P009,Butter Croissant 4pk,Bakery,Pastry,La Boulange,Bakery Shelf,1,90.0,58.0,0.0,0.0,90.0,32.0,Card
4C0DCDC5,2026-01-02,18:19:50,Friday,No,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,1,95.0,68.0,0.0,0.0,95.0,27.0,Card
DCBA226B,2026-01-02,18:21:50,Friday,No,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,4.5,3.83,81.17,29.17,Cash
5428A90E,2026-01-02,18:29:16,Friday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,3.0,2.25,72.75,26.75,UPI
5428A90E,2026-01-02,18:29:16,Friday,No,P019,Trail Mix 250g,Snacks,Nuts,Happilo,Snacks Aisle,1,180.0,110.0,6.9,12.42,167.58,57.58,UPI
5428A90E,2026-01-02,18:29:16,Friday,No,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,8.5,33.58,361.42,181.42,UPI
5428A90E,2026-01-02,18:29:16,Friday,No,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,1,85.0,52.0,0.0,0.0,85.0,33.0,UPI
22AD5853,2026-01-02,18:37:31,Friday,No,P015,Energy Drink 250ml,Beverages,Energy,Monster,Beverages Aisle,1,115.0,72.0,0.0,0.0,115.0,43.0,Card
15EA50B2,2026-01-02,18:53:49,Friday,No,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,0.0,0.0,85.0,33.0,UPI
15EA50B2,2026-01-02,18:53:49,Friday,No,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,2,60.0,38.0,3.2,3.84,116.16,40.16,UPI
15EA50B2,2026-01-02,18:53:49,Friday,No,P009,Butter Croissant 4pk,Bakery,Pastry,La Boulange,Bakery Shelf,1,90.0,58.0,0.0,0.0,90.0,32.0,UPI
15EA50B2,2026-01-02,18:53:49,Friday,No,P005,Butter 100g,Dairy,Butter,Amul,Refrigerated,1,55.0,40.0,0.0,0.0,55.0,15.0,UPI
15EA50B2,2026-01-02,18:53:49,Friday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,0.0,0.0,75.0,29.0,UPI
80A54FAB,2026-01-02,19:07:42,Friday,No,P023,Roasted Peanuts 200g,Snacks,Nuts,Farmley,Snacks Aisle,1,75.0,46.0,2.4,1.8,73.2,27.2,UPI
F86510FC,2026-01-02,19:14:40,Friday,No,P009,Butter Croissant 4pk,Bakery,Pastry,La Boulange,Bakery Shelf,1,90.0,58.0,9.0,8.1,81.9,23.9,Cash
4F253020,2026-01-02,19:27:01,Friday,No,P021,Popcorn Caramel 100g,Snacks,Popcorn,Act II,Snacks Aisle,1,45.0,27.0,4.2,1.89,43.11,16.11,Card
C9499504,2026-01-02,19:29:04,Friday,No,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,0.0,0.0,395.0,215.0,Cash
C9499504,2026-01-02,19:29:04,Friday,No,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,1,28.0,20.0,2.4,0.67,27.33,7.33,Cash
C9499504,2026-01-02,19:29:04,Friday,No,P033,Zip-lock Bags 30pk,Household,Storage,Ziploc,Household,1,95.0,58.0,0.0,0.0,95.0,37.0,Cash
C9499504,2026-01-02,19:29:04,Friday,No,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,0.7,1.36,193.64,98.64,Cash
AD87EFCB,2026-01-02,19:32:49,Friday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,0.0,0.0,499.0,299.0,Card
AD87EFCB,2026-01-02,19:32:49,Friday,No,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,1,85.0,60.0,0.0,0.0,85.0,25.0,Card
AD87EFCB,2026-01-02,19:32:49,Friday,No,P022,Rice Crackers 150g,Snacks,Crackers,Bingo,Snacks Aisle,1,55.0,33.0,9.0,4.95,50.05,17.05,Card
4B173A7B,2026-01-02,19:55:32,Friday,No,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,0.0,0.0,395.0,215.0,UPI
AFE3DE50,2026-01-02,19:55:42,Friday,No,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,1,28.0,20.0,8.5,2.38,25.62,5.62,Card
AFE3DE50,2026-01-02,19:55:42,Friday,No,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,1,80.0,55.0,4.4,3.52,76.48,21.48,Card
D2EDE91C,2026-01-02,19:56:23,Friday,No,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,1,85.0,52.0,0.0,0.0,85.0,33.0,Card
D2EDE91C,2026-01-02,19:56:23,Friday,No,P017,Almond Milk 1L,Beverages,Plant Milk,Epigamia,Refrigerated,1,130.0,85.0,1.4,1.82,128.18,43.18,Card
D2EDE91C,2026-01-02,19:56:23,Friday,No,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,9.8,8.33,76.67,24.67,Card
D2EDE91C,2026-01-02,19:56:23,Friday,No,P019,Trail Mix 250g,Snacks,Nuts,Happilo,Snacks Aisle,1,180.0,110.0,8.0,14.4,165.6,55.6,Card
0D22E0F2,2026-01-02,20:07:29,Friday,No,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,1,55.0,35.0,2.9,1.59,53.41,18.41,Wallet
0D22E0F2,2026-01-02,20:07:29,Friday,No,P032,Paper Towels 2pk,Household,Paper,Bounty,Household,1,75.0,46.0,0.0,0.0,75.0,29.0,Wallet
E94BEF67,2026-01-02,20:09:53,Friday,No,P015,Energy Drink 250ml,Beverages,Energy,Monster,Beverages Aisle,1,115.0,72.0,0.0,0.0,115.0,43.0,Card
E94BEF67,2026-01-02,20:09:53,Friday,No,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,0.0,0.0,65.0,27.0,Card
E94BEF67,2026-01-02,20:09:53,Friday,No,P023,Roasted Peanuts 200g,Snacks,Nuts,Farmley,Snacks Aisle,1,75.0,46.0,0.0,0.0,75.0,29.0,Card
E94BEF67,2026-01-02,20:09:53,Friday,No,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,1,28.0,20.0,0.0,0.0,28.0,8.0,Card
A1502065,2026-01-02,20:20:38,Friday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,3.8,3.61,91.39,39.39,Cash
5AE21271,2026-01-02,20:23:07,Friday,No,P028,Hand Cream 50ml,Personal Care,Skincare,Vaseline,Personal Care,1,95.0,58.0,6.4,6.08,88.92,30.92,UPI
5AE21271,2026-01-02,20:23:07,Friday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.0,0.0,95.0,43.0,UPI
1C9FE972,2026-01-02,20:41:22,Friday,No,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,1,60.0,38.0,0.0,0.0,60.0,22.0,Cash
36BA4394,2026-01-02,20:54:05,Friday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,0.0,0.0,75.0,29.0,UPI
36BA4394,2026-01-02,20:54:05,Friday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,5.7,5.42,89.58,37.58,UPI
64F3A906,2026-01-02,20:55:54,Friday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,4.1,3.08,71.92,25.92,Card
64F3A906,2026-01-02,20:55:54,Friday,No,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,1,52.0,38.0,0.0,0.0,52.0,14.0,Card
D101B9C3,2026-01-02,21:21:39,Friday,No,P022,Rice Crackers 150g,Snacks,Crackers,Bingo,Snacks Aisle,1,55.0,33.0,0.0,0.0,55.0,22.0,UPI
D101B9C3,2026-01-02,21:21:39,Friday,No,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,8.7,34.36,360.64,180.64,UPI
9065FAA8,2026-01-02,21:28:29,Friday,No,P033,Zip-lock Bags 30pk,Household,Storage,Ziploc,Household,1,95.0,58.0,1.4,1.33,93.67,35.67,UPI
9065FAA8,2026-01-02,21:28:29,Friday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,0.0,0.0,499.0,299.0,UPI
9065FAA8,2026-01-02,21:28:29,Friday,No,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,0.0,0.0,55.0,23.0,UPI
59F6ADC0,2026-01-02,21:31:12,Friday,No,P005,Butter 100g,Dairy,Butter,Amul,Refrigerated,1,55.0,40.0,0.0,0.0,55.0,15.0,Cash
317562AF,2026-01-02,21:53:44,Friday,No,P020,Dark Chocolate 70% 100g,Snacks,Chocolate,Amano,Snacks Aisle,1,95.0,58.0,0.0,0.0,95.0,37.0,Cash
49CDD9B3,2026-01-02,22:15:36,Friday,No,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,8.1,4.46,50.54,18.54,Card
49CDD9B3,2026-01-02,22:15:36,Friday,No,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,1,85.0,60.0,9.8,8.33,76.67,16.67,Card
49CDD9B3,2026-01-02,22:15:36,Friday,No,P021,Popcorn Caramel 100g,Snacks,Popcorn,Act II,Snacks Aisle,1,45.0,27.0,0.0,0.0,45.0,18.0,Card
49CDD9B3,2026-01-02,22:15:36,Friday,No,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,0.0,0.0,85.0,33.0,Card
16C6A588,2026-01-02,22:38:51,Friday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.0,0.0,95.0,43.0,Cash
3E8C0937,2026-01-03,07:48:14,Saturday,Yes,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,0.0,0.0,395.0,215.0,Cash
B834F63A,2026-01-03,08:03:59,Saturday,Yes,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,6.5,5.53,79.47,27.47,UPI
B834F63A,2026-01-03,08:03:59,Saturday,Yes,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,1,85.0,60.0,0.0,0.0,85.0,25.0,UPI
B834F63A,2026-01-03,08:03:59,Saturday,Yes,P019,Trail Mix 250g,Snacks,Nuts,Happilo,Snacks Aisle,1,180.0,110.0,13.0,23.4,156.6,46.6,UPI
B834F63A,2026-01-03,08:03:59,Saturday,Yes,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,3.8,2.09,52.91,20.91,UPI
B834F63A,2026-01-03,08:03:59,Saturday,Yes,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,1,60.0,38.0,8.1,4.86,55.14,17.14,UPI
D109B29A,2026-01-03,08:06:51,Saturday,Yes,P021,Popcorn Caramel 100g,Snacks,Popcorn,Act II,Snacks Aisle,1,45.0,27.0,3.0,1.35,43.65,16.65,UPI
289110C2,2026-01-03,08:25:32,Saturday,Yes,P023,Roasted Peanuts 200g,Snacks,Nuts,Farmley,Snacks Aisle,1,75.0,46.0,9.0,6.75,68.25,22.25,Card
5DDA905E,2026-01-03,08:38:50,Saturday,Yes,P019,Trail Mix 250g,Snacks,Nuts,Happilo,Snacks Aisle,1,180.0,110.0,13.5,24.3,155.7,45.7,Card
5DDA905E,2026-01-03,08:38:50,Saturday,Yes,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,9.8,5.39,49.61,17.61,Card
12083A84,2026-01-03,08:42:40,Saturday,Yes,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,2,85.0,52.0,11.7,19.89,150.11,46.11,Card
12083A84,2026-01-03,08:42:40,Saturday,Yes,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,2,28.0,20.0,0.0,0.0,56.0,16.0,Card
B6F6183B,2026-01-03,08:42:55,Saturday,Yes,P021,Popcorn Caramel 100g,Snacks,Popcorn,Act II,Snacks Aisle,1,45.0,27.0,2.6,1.17,43.83,16.83,Card
B6F6183B,2026-01-03,08:42:55,Saturday,Yes,P025,Baby Spinach 150g,Produce,Leafy Green,Local,Produce,2,45.0,25.0,8.0,7.2,82.8,32.8,Card
